entry_ts,exit_ts,direction,pnl_ticks
2024-10-31 11:00:00 UTC,2024-10-31 11:05:00 UTC,short,185.0
2024-10-31 12:40:00 UTC,2024-10-31 16:55:00 UTC,short,122.0
2024-11-01 11:00:00 UTC,2024-11-01 11:05:00 UTC,long,247.0
2024-11-04 11:00:00 UTC,2024-11-04 11:10:00 UTC,short,20.0
2024-11-05 11:00:00 UTC,2024-11-05 11:05:00 UTC,long,246.0
2024-11-06 11:00:00 UTC,2024-11-06 11:10:00 UTC,long,75.0
2024-11-06 11:20:00 UTC,2024-11-06 11:25:00 UTC,long,75.0
2024-11-07 11:05:00 UTC,2024-11-07 11:20:00 UTC,short,15.0
2024-11-07 11:30:00 UTC,2024-11-07 12:05:00 UTC,short,-25.0
2024-11-08 11:00:00 UTC,2024-11-08 11:05:00 UTC,long,172.0
2024-11-11 11:00:00 UTC,2024-11-11 11:05:00 UTC,long,183.0
2024-11-12 11:00:00 UTC,2024-11-12 11:05:00 UTC,short,164.0
2024-11-13 11:00:00 UTC,2024-11-13 11:10:00 UTC,long,40.0
2024-11-14 11:00:00 UTC,2024-11-14 11:05:00 UTC,short,121.0
2024-11-15 11:00:00 UTC,2024-11-15 11:05:00 UTC,short,128.0
2024-11-18 11:00:00 UTC,2024-11-18 11:10:00 UTC,long,25.0
2024-11-18 12:05:00 UTC,2024-11-18 12:15:00 UTC,long,5.0
