Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account,Connection,
MNQ MAR26,Sell,1,17287.75,1/26/2022 11:20:00 AM,NT-00280-1711,Entry,1 S,NT-00297-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17903.00,1/19/2022 5:00:00 PM,NT-00279-1711,Exit,-,NT-00296-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18134.50,1/19/2022 12:20:00 PM,NT-00278-1711,Entry,1 S,NT-00295-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,19254.00,12/8/2021 5:00:00 PM,NT-00277-1711,Exit,-,NT-00292-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,19187.00,12/8/2021 11:35:00 AM,NT-00276-1711,Entry,1 S,NT-00291-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18722.00,12/6/2021 5:00:00 PM,NT-00275-1711,Exit,-,NT-00290-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18562.75,12/6/2021 11:15:00 AM,NT-00274-1711,Entry,1 S,NT-00289-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18733.00,12/1/2021 5:00:00 PM,NT-00273-1711,Exit,-,NT-00287-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,19238.75,12/1/2021 11:10:00 AM,NT-00272-1711,Entry,1 L,NT-00285-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,19460.25,11/19/2021 5:00:00 PM,NT-00271-1711,Exit,-,NT-00284-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,19441.75,11/19/2021 11:05:00 AM,NT-00270-1711,Entry,1 L,NT-00283-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,19194.25,11/17/2021 5:00:00 PM,NT-00269-1711,Exit,-,NT-00282-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,19188.25,11/17/2021 12:35:00 PM,NT-00268-1711,Entry,1 L,NT-00281-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18903.75,11/11/2021 12:25:00 PM,NT-00267-1711,Exit,-,NT-00280-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18963.75,11/11/2021 11:45:00 AM,NT-00266-1711,Entry,1 S,NT-00279-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18858.25,11/10/2021 5:00:00 PM,NT-00265-1711,Exit,-,NT-00278-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18996.50,11/10/2021 11:50:00 AM,NT-00264-1711,Entry,1 L,NT-00277-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,19215.25,11/5/2021 5:00:00 PM,NT-00263-1711,Exit,-,NT-00276-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,19293.25,11/5/2021 11:10:00 AM,NT-00262-1711,Entry,1 L,NT-00275-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18398.25,10/26/2021 5:00:00 PM,NT-00261-1711,Exit,-,NT-00274-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18468.25,10/26/2021 12:05:00 PM,NT-00260-1711,Entry,1 L,NT-00273-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18337.25,10/25/2021 12:25:00 PM,NT-00259-1711,Exit,-,NT-00272-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18277.25,10/25/2021 11:10:00 AM,NT-00258-1711,Entry,1 L,NT-00271-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18229.25,10/20/2021 5:00:00 PM,NT-00257-1711,Exit,-,NT-00270-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18291.75,10/20/2021 12:00:00 PM,NT-00256-1711,Entry,1 L,NT-00269-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18017.00,10/15/2021 5:00:00 PM,NT-00255-1711,Exit,-,NT-00268-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17962.25,10/15/2021 12:20:00 PM,NT-00254-1711,Entry,1 L,NT-00267-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17651.50,10/1/2021 5:00:00 PM,NT-00253-1711,Exit,-,NT-00265-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17566.00,10/1/2021 11:45:00 AM,NT-00252-1711,Entry,1 S,NT-00264-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17588.00,9/30/2021 12:15:00 PM,NT-00251-1711,Exit,-,NT-00263-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17648.00,9/30/2021 11:05:00 AM,NT-00250-1711,Entry,1 S,NT-00262-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18044.25,9/27/2021 5:00:00 PM,NT-00249-1711,Exit,-,NT-00261-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18079.75,9/27/2021 2:05:00 PM,NT-00248-1711,Entry,1 L,NT-00260-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17863.75,9/21/2021 5:00:00 PM,NT-00247-1711,Exit,-,NT-00259-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17933.75,9/21/2021 11:20:00 AM,NT-00246-1711,Entry,1 S,NT-00258-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18261.25,9/14/2021 5:00:00 PM,NT-00245-1711,Exit,-,NT-00256-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18345.75,9/14/2021 12:05:00 PM,NT-00244-1711,Entry,1 S,NT-00255-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18516.25,9/3/2021 5:00:00 PM,NT-00243-1711,Exit,-,NT-00254-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18485.25,9/3/2021 11:10:00 AM,NT-00242-1711,Entry,1 L,NT-00253-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18463.25,9/2/2021 5:00:00 PM,NT-00241-1711,Exit,-,NT-00252-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18513.25,9/2/2021 11:25:00 AM,NT-00240-1711,Entry,1 S,NT-00251-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18150.00,8/26/2021 5:00:00 PM,NT-00239-1711,Exit,-,NT-00250-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18183.25,8/26/2021 11:25:00 AM,NT-00238-1711,Entry,1 S,NT-00249-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,18225.00,8/24/2021 5:00:00 PM,NT-00237-1711,Exit,-,NT-00248-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,18205.75,8/24/2021 11:40:00 AM,NT-00236-1711,Entry,1 L,NT-00247-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17988.75,8/9/2021 5:00:00 PM,NT-00235-1711,Exit,-,NT-00246-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17974.25,8/9/2021 11:05:00 AM,NT-00234-1711,Entry,1 L,NT-00245-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17943.75,8/4/2021 5:00:00 PM,NT-00233-1711,Exit,-,NT-00244-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17895.75,8/4/2021 11:05:00 AM,NT-00232-1711,Entry,1 L,NT-00243-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17897.25,8/3/2021 5:00:00 PM,NT-00231-1711,Exit,-,NT-00242-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17844.25,8/3/2021 11:55:00 AM,NT-00230-1711,Entry,1 S,NT-00241-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17823.25,8/2/2021 5:00:00 PM,NT-00229-1711,Exit,-,NT-00240-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17877.75,8/2/2021 12:00:00 PM,NT-00228-1711,Entry,1 S,NT-00239-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17328.75,7/19/2021 12:50:00 PM,NT-00227-1711,Exit,-,NT-00238-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17388.75,7/19/2021 11:25:00 AM,NT-00226-1711,Entry,1 S,NT-00237-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17625.75,7/6/2021 5:00:00 PM,NT-00225-1711,Exit,-,NT-00235-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17612.00,7/6/2021 11:10:00 AM,NT-00224-1711,Entry,1 L,NT-00234-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17555.00,7/5/2021 1:00:00 PM,NT-00223-1711,Exit,-,NT-00233-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17562.00,7/5/2021 11:10:00 AM,NT-00222-1711,Entry,1 S,NT-00232-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17563.25,7/2/2021 5:00:00 PM,NT-00221-1711,Exit,-,NT-00231-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17511.50,7/2/2021 11:40:00 AM,NT-00220-1711,Entry,1 L,NT-00230-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17402.00,7/1/2021 5:00:00 PM,NT-00219-1711,Exit,-,NT-00229-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17390.75,7/1/2021 11:10:00 AM,NT-00218-1711,Entry,1 S,NT-00228-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,17137.25,6/23/2021 5:00:00 PM,NT-00217-1711,Exit,-,NT-00227-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,17138.25,6/23/2021 11:40:00 AM,NT-00216-1711,Entry,1 L,NT-00226-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16880.75,6/18/2021 5:00:00 PM,NT-00215-1711,Exit,-,NT-00225-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16935.75,6/18/2021 11:05:00 AM,NT-00214-1711,Entry,1 S,NT-00223-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16793.00,6/16/2021 5:00:00 PM,NT-00213-1711,Exit,-,NT-00222-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16915.25,6/16/2021 11:15:00 AM,NT-00212-1711,Entry,1 L,NT-00221-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16971.75,6/14/2021 5:00:00 PM,NT-00211-1711,Exit,-,NT-00220-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16875.50,6/14/2021 11:10:00 AM,NT-00210-1711,Entry,1 L,NT-00219-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16659.75,6/9/2021 5:00:00 PM,NT-00209-1711,Exit,-,NT-00218-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16708.25,6/9/2021 11:10:00 AM,NT-00208-1711,Entry,1 S,NT-00217-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16671.25,6/7/2021 5:00:00 PM,NT-00207-1711,Exit,-,NT-00216-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16578.50,6/7/2021 11:30:00 AM,NT-00206-1711,Entry,1 S,NT-00215-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16378.25,6/3/2021 5:00:00 PM,NT-00205-1711,Exit,-,NT-00214-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16390.50,6/3/2021 11:40:00 AM,NT-00204-1711,Entry,1 S,NT-00213-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16551.75,5/26/2021 5:00:00 PM,NT-00203-1711,Exit,-,NT-00212-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16560.25,5/26/2021 11:10:00 AM,NT-00202-1711,Entry,1 L,NT-00211-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16035.50,5/18/2021 5:00:00 PM,NT-00201-1711,Exit,-,NT-00210-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16216.25,5/18/2021 12:30:00 PM,NT-00200-1711,Entry,1 L,NT-00209-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16332.75,5/5/2021 5:00:00 PM,NT-00199-1711,Exit,-,NT-00208-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16459.25,5/5/2021 11:05:00 AM,NT-00198-1711,Entry,1 S,NT-00207-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16610.75,4/22/2021 5:00:00 PM,NT-00197-1711,Exit,-,NT-00206-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16762.50,4/22/2021 11:10:00 AM,NT-00196-1711,Entry,1 L,NT-00205-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16870.00,4/16/2021 5:00:00 PM,NT-00195-1711,Exit,-,NT-00204-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16869.50,4/16/2021 12:15:00 PM,NT-00194-1711,Entry,1 S,NT-00203-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16636.00,4/8/2021 5:00:00 PM,NT-00193-1711,Exit,-,NT-00202-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16567.50,4/8/2021 11:10:00 AM,NT-00192-1711,Entry,1 L,NT-00201-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15738.25,3/30/2021 5:00:00 PM,NT-00191-1711,Exit,-,NT-00200-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15702.50,3/30/2021 11:05:00 AM,NT-00190-1711,Entry,1 S,NT-00199-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15678.50,3/26/2021 11:55:00 AM,NT-00189-1711,Exit,-,NT-00198-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15618.50,3/26/2021 11:30:00 AM,NT-00188-1711,Entry,1 L,NT-00197-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15639.50,3/25/2021 5:00:00 PM,NT-00187-1711,Exit,-,NT-00196-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15540.00,3/25/2021 11:40:00 AM,NT-00186-1711,Entry,1 S,NT-00194-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15878.25,3/23/2021 5:00:00 PM,NT-00185-1711,Exit,-,NT-00193-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15969.00,3/23/2021 11:10:00 AM,NT-00184-1711,Entry,1 L,NT-00192-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15673.50,3/19/2021 5:00:00 PM,NT-00183-1711,Exit,-,NT-00191-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15702.00,3/19/2021 12:05:00 PM,NT-00182-1711,Entry,1 L,NT-00190-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15637.50,3/18/2021 5:00:00 PM,NT-00181-1711,Exit,-,NT-00189-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15828.00,3/18/2021 11:10:00 AM,NT-00180-1711,Entry,1 L,NT-00188-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16018.25,3/17/2021 5:00:00 PM,NT-00179-1711,Exit,-,NT-00187-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15860.75,3/17/2021 11:20:00 AM,NT-00178-1711,Entry,1 L,NT-00186-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15923.75,3/15/2021 5:00:00 PM,NT-00177-1711,Exit,-,NT-00185-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15791.00,3/15/2021 12:25:00 PM,NT-00176-1711,Entry,1 L,NT-00184-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15170.75,3/8/2021 5:00:00 PM,NT-00175-1711,Exit,-,NT-00183-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15475.00,3/8/2021 11:05:00 AM,NT-00174-1711,Entry,1 L,NT-00182-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15498.00,3/5/2021 5:00:00 PM,NT-00173-1711,Exit,-,NT-00181-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15329.25,3/5/2021 12:55:00 PM,NT-00172-1711,Entry,1 S,NT-00180-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15583.00,3/4/2021 11:30:00 AM,NT-00171-1711,Exit,-,NT-00179-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15523.00,3/4/2021 11:20:00 AM,NT-00170-1711,Entry,1 L,NT-00178-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15884.00,2/26/2021 12:15:00 PM,NT-00169-1711,Exit,-,NT-00177-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15820.50,2/26/2021 11:15:00 AM,NT-00168-1711,Entry,1 L,NT-00176-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16479.00,2/18/2021 5:00:00 PM,NT-00167-1711,Exit,-,NT-00175-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16364.25,2/18/2021 11:05:00 AM,NT-00166-1711,Entry,1 S,NT-00174-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16404.75,2/17/2021 11:25:00 AM,NT-00165-1711,Exit,-,NT-00173-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16464.75,2/17/2021 11:10:00 AM,NT-00164-1711,Entry,1 S,NT-00172-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16549.25,2/11/2021 5:00:00 PM,NT-00163-1711,Exit,-,NT-00171-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16555.75,2/11/2021 11:05:00 AM,NT-00162-1711,Entry,1 L,NT-00170-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16523.75,2/8/2021 5:00:00 PM,NT-00161-1711,Exit,-,NT-00169-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16511.00,2/8/2021 3:55:00 PM,NT-00160-1711,Entry,1 L,NT-00168-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16402.50,2/4/2021 5:00:00 PM,NT-00159-1711,Exit,-,NT-00167-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16266.75,2/4/2021 11:20:00 AM,NT-00158-1711,Entry,1 S,NT-00166-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16392.25,1/26/2021 5:00:00 PM,NT-00157-1711,Exit,-,NT-00165-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16333.00,1/26/2021 11:15:00 AM,NT-00156-1711,Entry,1 L,NT-00164-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,16235.25,1/21/2021 5:00:00 PM,NT-00155-1711,Exit,-,NT-00163-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,16179.00,1/21/2021 12:30:00 PM,NT-00154-1711,Entry,1 L,NT-00162-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15869.75,1/19/2021 5:00:00 PM,NT-00153-1711,Exit,-,NT-00161-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15729.50,1/19/2021 11:10:00 AM,NT-00152-1711,Entry,1 S,NT-00160-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15744.00,1/11/2021 5:00:00 PM,NT-00151-1711,Exit,-,NT-00159-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15790.75,1/11/2021 1:50:00 PM,NT-00150-1711,Entry,1 S,NT-00158-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15964.00,1/8/2021 5:00:00 PM,NT-00149-1711,Exit,-,NT-00157-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15847.50,1/8/2021 11:25:00 AM,NT-00148-1711,Entry,1 L,NT-00156-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15723.75,12/31/2020 5:00:00 PM,NT-00147-1711,Exit,-,NT-00155-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15691.50,12/31/2020 11:05:00 AM,NT-00146-1711,Entry,1 L,NT-00154-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15658.75,12/29/2020 12:55:00 PM,NT-00145-1711,Exit,-,NT-00153-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15718.75,12/29/2020 11:05:00 AM,NT-00144-1711,Entry,1 S,NT-00152-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15097.75,12/11/2020 12:20:00 PM,NT-00143-1711,Exit,-,NT-00150-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15157.75,12/11/2020 11:10:00 AM,NT-00142-1711,Entry,1 S,NT-00149-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15488.50,12/8/2020 5:00:00 PM,NT-00141-1711,Exit,-,NT-00148-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15397.50,12/8/2020 11:05:00 AM,NT-00140-1711,Entry,1 S,NT-00147-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14752.50,11/20/2020 5:00:00 PM,NT-00139-1711,Exit,-,NT-00146-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14837.00,11/20/2020 11:05:00 AM,NT-00138-1711,Entry,1 L,NT-00145-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14703.00,11/12/2020 5:00:00 PM,NT-00137-1711,Exit,-,NT-00144-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14760.75,11/12/2020 11:20:00 AM,NT-00136-1711,Entry,1 L,NT-00143-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14466.25,11/10/2020 5:00:00 PM,NT-00135-1711,Exit,-,NT-00142-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14487.50,11/10/2020 11:35:00 AM,NT-00134-1711,Entry,1 S,NT-00141-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14916.50,11/9/2020 12:20:00 PM,NT-00133-1711,Exit,-,NT-00140-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14976.50,11/9/2020 11:05:00 AM,NT-00132-1711,Entry,1 S,NT-00139-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14936.00,11/6/2020 5:00:00 PM,NT-00131-1711,Exit,-,NT-00138-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14838.00,11/6/2020 11:15:00 AM,NT-00130-1711,Entry,1 S,NT-00137-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14932.25,11/5/2020 5:00:00 PM,NT-00129-1711,Exit,-,NT-00136-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14913.00,11/5/2020 11:05:00 AM,NT-00128-1711,Entry,1 L,NT-00135-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14503.25,10/20/2020 5:00:00 PM,NT-00127-1711,Exit,-,NT-00133-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14574.25,10/20/2020 11:40:00 AM,NT-00126-1711,Entry,1 L,NT-00132-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14723.25,10/15/2020 5:00:00 PM,NT-00125-1711,Exit,-,NT-00130-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14621.25,10/15/2020 11:05:00 AM,NT-00124-1711,Entry,1 S,NT-00129-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14920.50,10/13/2020 5:00:00 PM,NT-00123-1711,Exit,-,NT-00128-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14959.00,10/13/2020 11:05:00 AM,NT-00122-1711,Entry,1 S,NT-00127-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14048.75,10/6/2020 5:00:00 PM,NT-00121-1711,Exit,-,NT-00126-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14297.25,10/6/2020 11:05:00 AM,NT-00120-1711,Entry,1 L,NT-00125-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14413.25,10/1/2020 5:00:00 PM,NT-00119-1711,Exit,-,NT-00124-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14381.25,10/1/2020 11:50:00 AM,NT-00118-1711,Entry,1 S,NT-00123-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14160.25,9/29/2020 5:00:00 PM,NT-00117-1711,Exit,-,NT-00122-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14186.25,9/29/2020 11:30:00 AM,NT-00116-1711,Entry,1 S,NT-00121-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,13825.50,9/21/2020 5:00:00 PM,NT-00115-1711,Exit,-,NT-00120-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,13579.50,9/21/2020 11:15:00 AM,NT-00114-1711,Entry,1 S,NT-00119-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,13976.25,9/11/2020 11:30:00 AM,NT-00113-1711,Exit,-,NT-00118-1711,PT,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,14039.75,9/11/2020 11:15:00 AM,NT-00112-1711,Entry,1 S,NT-00117-1711,Short,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,13866.00,9/8/2020 5:00:00 PM,NT-00111-1711,Exit,-,NT-00116-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14070.00,9/8/2020 12:00:00 PM,NT-00110-1711,Entry,1 L,NT-00115-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Sell,1,15151.25,9/1/2020 5:00:00 PM,NT-00109-1711,Exit,-,NT-00114-1711,Exit on session close,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,15034.00,9/1/2020 11:30:00 AM,NT-00108-1711,Entry,1 L,NT-00113-1711,Long,$0.00,1,Backtest,,
MNQ MAR26,Buy,1,14825.75,8/28/2020 5:00:00 PM,NT-00107-1711,Exit,-,NT-00112-1711,Exit on session close,$0.00,1,Backtest,,
