entry_ts,exit_ts,direction,pnl_ticks
2025-01-10 10:36:00 UTC,2025-01-10 11:12:00 UTC,short,120.00000000000028
2025-01-13 10:36:00 UTC,2025-01-13 11:12:00 UTC,long,90.00000000000057
2025-01-14 10:36:00 UTC,2025-01-14 11:12:00 UTC,short,15.000000000000568
2025-01-14 11:36:00 UTC,2025-01-14 12:00:00 UTC,short,34.99999999999943
2025-01-15 10:36:00 UTC,2025-01-15 11:00:00 UTC,long,45.000000000000284
2025-01-16 10:36:00 UTC,2025-01-16 11:00:00 UTC,short,29.999999999999716
2025-01-17 10:36:00 UTC,2025-01-17 11:48:00 UTC,short,-45.000000000000284
2025-01-17 12:12:00 UTC,2025-01-17 16:55:00 UTC,long,-31.000000000000227
2025-01-20 10:48:00 UTC,2025-01-20 11:48:00 UTC,short,-45.000000000000284
2025-01-20 12:12:00 UTC,2025-01-20 12:24:00 UTC,long,-45.000000000000284
2025-01-21 10:36:00 UTC,2025-01-21 11:00:00 UTC,long,25.0
2025-01-22 10:36:00 UTC,2025-01-22 10:48:00 UTC,short,-45.000000000000284
2025-01-22 11:12:00 UTC,2025-01-22 12:12:00 UTC,short,-45.000000000000284
2025-01-23 10:36:00 UTC,2025-01-23 11:12:00 UTC,long,-45.000000000000284
2025-01-24 10:36:00 UTC,2025-01-24 11:00:00 UTC,short,29.999999999999716
2025-01-27 10:36:00 UTC,2025-01-27 11:12:00 UTC,short,79.99999999999972
2025-01-28 10:36:00 UTC,2025-01-28 11:00:00 UTC,short,40.00000000000057
2025-01-29 10:36:00 UTC,2025-01-29 11:00:00 UTC,long,15.000000000000568
2025-01-29 11:24:00 UTC,2025-01-29 12:24:00 UTC,long,-45.000000000000284
2025-01-30 10:36:00 UTC,2025-01-30 11:00:00 UTC,long,25.0
2025-01-30 11:36:00 UTC,2025-01-30 16:55:00 UTC,long,10.999999999999943
2025-01-31 10:48:00 UTC,2025-01-31 11:36:00 UTC,short,-45.000000000000284
2025-01-31 12:00:00 UTC,2025-01-31 16:55:00 UTC,short,-126.00000000000051
2025-02-03 10:36:00 UTC,2025-02-03 11:00:00 UTC,short,84.99999999999943
2025-02-04 10:36:00 UTC,2025-02-04 10:48:00 UTC,long,181.99999999999932
2025-02-05 10:36:00 UTC,2025-02-05 11:12:00 UTC,short,20.000000000000284
2025-02-06 10:36:00 UTC,2025-02-06 11:00:00 UTC,short,15.000000000000568
2025-02-07 10:48:00 UTC,2025-02-07 11:12:00 UTC,short,9.999999999999432
